did,genre,prob
32864,Crime,0.20000000000000001
53688,Drama,0.14285714285699999
40676,Documentary,0.33333333333300003
3649,Family,1
70073,Crime,0.25
46250,Comedy,1
23731,Short,1
49166,Documentary,0.66666666666600005
16202,Documentary,1
3467,Action,1
32463,Drama,1
63079,Music,0.111111111111
20447,Documentary,1
47931,Horror,0.5
85517,Fantasy,4.0816326530000002E-2
74969,Comedy,0.13333333333299999
69340,Drama,1
551,Comedy,1
47485,Animation,1
4796,Comedy,1
11489,War,0.125
41854,Music,1
25357,Comedy,1
70392,Comedy,1
85082,Short,0.125
57915,Adult,1
68803,Comedy,0.5
5162,Short,1
22453,Crime,0.33333333333300003
14345,Drama,0.14285714285699999
57538,Comedy,0.265625
28819,Comedy,1
13771,Short,1
54722,War,1
84436,Western,1
53293,Comedy,1
71209,Short,0.5
9673,Family,0.5
1099,Romance,0.40000000000000002
13502,Romance,1
9526,Short,1
14013,Drama,0.14285714285699999
57206,Comedy,1
1610,Drama,1
46368,Documentary,1
66964,Short,0.36974789915900003
34000,Short,0.20000000000000001
57387,Music,0.222222222222
61451,Comedy,0.5
9589,Romance,1
70877,Short,1
84186,Drama,1
54229,Short,0.5
66632,Short,1
40299,Thriller,1
13107,Short,1
42455,Documentary,1
41655,War,0.125
58474,Short,1
50463,Family,1
18567,Musical,8.3333333332999998E-2
17981,Documentary,1
49984,Short,1
73190,Comedy,1
5523,Drama,1
372,Short,1
56108,Musical,0.111111111111
18313,Documentary,0.55555555555500002
82616,Short,0.33333333333300003
33731,Romance,0.0234375
79098,Romance,0.14285714285699999
31736,Comedy,1
41494,Short,0.5
48565,Music,1
64700,Comedy,0.5
25752,Drama,0.59999999999999998
35830,Music,1
30363,Animation,1
56779,Action,1
52866,Documentary,1
24107,Adventure,2.2727272727000002E-2
20336,Mystery,1
68462,Music,1.8181818180999999E-2
32637,Documentary,1
35328,Short,1
33246,Drama,1
1644,Animation,1
31726,Crime,1
21325,Comedy,0.17391304347799999
46131,Comedy,1
24439,Adventure,1
54721,Western,0.66666666666600005
36882,Documentary,1
4677,Comedy,1
55557,Short,1
5,Documentary,1
36732,Family,1
67960,Short,1
45372,Documentary,0.80000000000000004
65878,Drama,1
29001,Drama,1
82526,Drama,0.428571428571
6447,Music,1
45799,Comedy,1
4250,Documentary,1
75512,Horror,1
12021,Drama,1
82676,Comedy,1
5613,Short,1
25143,Documentary,1
24424,Drama,0.25
84932,Sci-Fi,1
31676,Short,0.5
77043,Short,1
58868,Thriller,0.5
66613,Drama,0.5
85901,Documentary,1
72798,Short,1
7194,Sci-Fi,0.25
36047,Fantasy,9.0909090908999998E-2
71603,Thriller,7.6923076923000003E-2
37051,Romance,0.25
14696,Short,1
54955,Thriller,0.40000000000000002
62036,Drama,1
32903,Western,7.6923076923000003E-2
51573,Short,1
79240,Animation,1
434,Thriller,1
78020,Drama,0.25
3657,Action,0.20000000000000001
86510,Drama,0.25
69019,Romance,1
44779,Action,1
14364,Short,0.5
80292,Short,1
14163,Comedy,1
52216,Crime,0.14285714285699999
36566,Drama,1
65964,Adventure,0.19148936170200001
3325,Action,9.0909090908999998E-2
408,Documentary,0.40000000000000002
15673,Drama,1
67925,Documentary,0.5
34961,Documentary,1
40,Short,1
37892,Crime,3.2258064516000003E-2
64109,Thriller,1
32321,Drama,1
38653,Family,1
36382,Horror,0.5
41162,Short,0.21428571428500001
39206,Documentary,1
2329,Documentary,1
42566,Family,1
32672,Short,1
65636,Short,0.71428571428499998
14732,Documentary,1
19734,Horror,1
60708,Drama,1
52901,Short,1
35570,Drama,1
14640,Animation,1
43728,Drama,0.5
52273,Documentary,1
49449,Horror,1
48656,Short,0.66666666666600005
20580,Crime,3.3333333333000002E-2
15491,Comedy,0.75
52569,Short,1
52468,Western,1
16335,Crime,0.5
31325,Drama,1
64289,Drama,1
2756,Comedy,0.25
14915,Musical,8.8235294116999999E-2
81087,Comedy,0.20000000000000001
77000,Family,0.5
73182,Drama,1
64450,Short,1
40218,Drama,1
73615,Adult,1
19478,Animation,5.0000000000000003E-2
14471,Documentary,1
60848,Crime,0.25
69269,Drama,1
43190,Documentary,0.10000000000000001
27241,Short,1
60205,Short,1
18716,Documentary,0.27272727272699998
39491,Comedy,1
18751,Short,1
84679,Short,1
6708,Music,0.166666666666
35794,Romance,0.5
10593,Short,0.80000000000000004
68328,Documentary,0.80000000000000004
68210,Comedy,5.1282051282000002E-2
6743,Romance,1
35973,Drama,0.208333333333
14506,Short,0.33333333333300003
64181,Animation,1
66172,Thriller,0.166666666666
18598,Comedy,1
71944,Short,0.40000000000000002
48145,Adult,1
10261,Short,1
59720,Comedy,0.25
18266,Comedy,0.25
38945,Action,1
63454,Short,1
75857,Short,8.3333333332999998E-2
14748,Drama,1
2345,Drama,1
88225,Action,0.14285714285699999
44186,Documentary,1
29295,Thriller,0.5
26245,Short,0.33333333333300003
37517,Fantasy,0.166666666666
70666,Crime,0.46153846153799999
24324,Short,1
58276,Sci-Fi,0.5
25644,Romance,1
76375,Mystery,1
17154,Sci-Fi,8.9285714279999998E-3
87229,Documentary,1
28569,Short,0.5
61533,Short,1
29889,Romance,0.162162162162
42624,Romance,0.33333333333300003
35443,Adventure,1
79833,Romance,1
61844,Crime,0.15384615384600001
63512,Horror,1
67609,Drama,0.20000000000000001
85618,Thriller,0.5
16273,Action,1
66217,Documentary,1
29810,Fantasy,0.14285714285699999
42753,Crime,1
60737,Horror,0.66666666666600005
87719,Drama,0.33333333333300003
29375,Short,1
21217,Short,1
5048,Family,0.20000000000000001
33620,Short,1
37830,Documentary,0.88235294117600005
55520,Adult,1
5452,Musical,0.20000000000000001
13633,Drama,1
70497,Short,1
59765,Adult,2.9411764704999999E-2
45988,Documentary,0.5
8482,Short,1
17214,Drama,1
12395,Short,1
78323,Short,1
44851,Comedy,1
20616,Romance,1
8150,Short,1
37512,Crime,6.7796610169000002E-2
12068,Music,0.5
85286,Thriller,0.5
17933,Documentary,0.25
41083,Sci-Fi,3.3333333333000002E-2
12969,Drama,0.66666666666600005
56549,Adventure,1
7823,Music,4.3478260869000002E-2
82236,Short,0.77777777777699997
49272,Short,1
23958,Comedy,0.166666666666
30527,Comedy,1
70555,Horror,1.2195121951000001E-2
2316,Short,1
47683,Short,1
6229,Short,1
86296,Family,0.25
39193,Short,0.5
35249,Sci-Fi,1
41333,Musical,0.5
41024,Drama,0.33333333333300003
59391,Sci-Fi,0.5
27016,Action,0.66666666666600005
39419,Action,0.21428571428500001
67912,Short,1
35174,Action,0.66666666666600005
20284,Romance,1
81042,Animation,0.5
32866,Drama,1
20131,Drama,1
38383,Mystery,1
73656,Drama,0.25
13723,Short,1
812,Comedy,1
33175,Musical,0.5
12028,Documentary,9.0909090908999998E-2
55488,Crime,1
9478,Short,1
20518,Documentary,1
54845,Short,0.66666666666600005
82201,Documentary,1
49737,Thriller,0.5
50600,Short,0.5
33947,Western,0.20000000000000001
12376,Drama,1
21000,Adventure,1
44258,Comedy,0.5
74391,Drama,0.33333333333300003
43762,Animation,1
68173,Short,1
56900,Romance,1
29024,Drama,1
82962,Thriller,0.20000000000000001
27610,Comedy,1
52168,Crime,0.14893617021200001
23365,Comedy,0.29999999999999999
43035,Short,1
52889,Documentary,0.40000000000000002
18234,Music,2.0833333333000002E-2
48644,Documentary,0.75
79102,Adventure,0.33333333333300003
16289,Drama,1
57134,Documentary,1
51836,Crime,0.14285714285699999
84716,Comedy,1
51752,Comedy,1
84950,Horror,5.8823529410999997E-2
19022,Horror,1
85078,Mystery,0.30769230769200001
44731,Documentary,1
75770,Fantasy,0.20000000000000001
42225,Adventure,0.66666666666600005
47507,Comedy,0.27272727272699998
14777,Horror,0.15789473684200001
80705,Horror,0.5
40763,Drama,1
16967,Western,1.5873015872999999E-2
71857,Fantasy,1.4492753622999999E-2
38893,Fantasy,0.33333333333300003
77214,Musical,1
5494,Short,1
83825,Short,1
43346,Crime,0.33333333333300003
43262,Comedy,0.33333333333300003
80139,Comedy,1
3460,Musical,1
43430,Animation,1
34581,Documentary,0.75
73746,Short,1
40247,Horror,0.176470588235
8377,Comedy,0.33333333333300003
55572,Romance,0.5
15293,Drama,0.5
38273,Family,0.5
2558,Drama,1
20448,Comedy,0.40000000000000002
19354,Horror,0.5
11399,Short,1
16203,Comedy,1
19206,Drama,0.59999999999999998
25538,Family,0.25
23802,Short,1
50233,Action,0.5
47925,Drama,1
80889,Drama,1
12042,Crime,0.25
73861,Adventure,0.111111111111
85485,Short,1
7549,Animation,1
11067,Short,1
76995,Short,0.5
7257,Fantasy,8.3333333332999998E-2
60051,Documentary,0.33333333333300003
23174,Documentary,0.5
52748,Comedy,0.33333333333300003
40579,Horror,1
63577,Drama,0.5
48587,Crime,0.72727272727199999
36100,Comedy,0.20000000000000001
32967,Adult,1
40345,Comedy,0.83333333333299997
88204,Romance,0.5
44448,Comedy,9.0909090908999998E-2
87744,Drama,1
79159,Family,0.25
38565,Documentary,0.20000000000000001
82226,Documentary,1
29974,Drama,1
5500,Drama,1
22616,Short,1
40054,Fantasy,0.181818181818
80054,Short,0.5
27103,Drama,1
31169,Romance,1
8399,Adult,1
47055,Documentary,1
25120,Documentary,5.0847457626999999E-2
41866,Romance,6.6666666666000005E-2
63703,Documentary,1
50140,Thriller,0.14285714285699999
41768,Documentary,1
75650,Musical,2.5000000000000001E-2
24554,Romance,0.5
43419,Drama,0.40000000000000002
20725,Family,0.125
40588,Mystery,0.28571428571399998
86748,Drama,1
49071,Comedy,0.166666666666
37548,Animation,1
16396,Romance,1
66269,Sci-Fi,1
2511,Music,5.0000000000000003E-2
27041,Action,0.25
50831,Western,0.33333333333300003
10273,Comedy,0.5
67229,Drama,1
4172,Drama,1
67711,Comedy,1
26483,Short,1
65624,Action,0.10000000000000001
12480,Comedy,0.5
81382,Short,1
74406,Adventure,0.5
7296,Short,1
16220,Musical,1
42905,Comedy,0.375
28796,Comedy,0.33333333333300003
35431,Fantasy,1
17993,Short,1
62375,Documentary,1
81050,Short,1
39928,Short,1
56190,Romance,1
41083,Animation,3.3333333333000002E-2
20306,Comedy,0.71428571428499998
32282,Documentary,1
65832,Musical,1
25925,Comedy,0.33333333333300003
50249,Drama,1
85143,Action,0.33333333333300003
7808,Documentary,1
50399,Comedy,0.47058823529400001
75099,Short,0.5
25111,Drama,0.318181818181
33977,Short,0.18518518518499999
64070,Short,1
11475,Family,1
71237,Music,1
7989,Drama,0.23076923076899999
56842,Family,1
37095,Documentary,0.5
44534,Drama,0.5
85988,Drama,0.45161290322499997
44107,Family,0.5
56332,Sci-Fi,0.166666666666
35082,Animation,0.5
55168,Thriller,0.10000000000000001
24042,Crime,0.5
21112,Comedy,0.5
28897,Adventure,0.444444444444
74304,Documentary,1
76318,Horror,0.5
36044,Drama,0.37037037036999998
81206,Comedy,0.25
48242,Comedy,1
62932,Short,1
67488,Crime,1
31372,Family,0.5
21478,Short,1
26383,Mystery,1
47174,Documentary,1
56400,Comedy,1
71316,Action,1
2643,Western,0.30909090908999998
41190,Music,0.5
55085,Crime,1
57160,Thriller,0.5
15151,Drama,1
2416,Drama,1
5892,Western,1
14392,Family,1
35175,Comedy,7.6923076923000003E-2
72384,Comedy,0.33333333333300003
49865,Short,0.857142857142
88062,Romance,0.80000000000000004
72644,Documentary,1
80747,Drama,0.80000000000000004
24727,Short,1
7805,Horror,0.5
12427,Fantasy,0.20000000000000001
27379,Mystery,1
30526,Action,0.24137931034400001
18195,Comedy,0.20000000000000001
20482,Short,1
27777,Thriller,0.166666666666
22440,Comedy,1
80415,Drama,0.181818181818
13046,Horror,1
47188,Crime,4.0000000000000001E-2
54703,Short,1
8801,Horror,0.5
28370,Thriller,0.02
48186,Drama,0.197530864197
29866,Sci-Fi,0.5
61973,Comedy,1
55403,Documentary,1
42403,Fantasy,0.33333333333300003
82202,Comedy,0.57142857142799997
33275,Horror,0.33333333333300003
33810,Short,1
60257,Drama,0.71428571428499998
79177,Short,1
74397,Horror,1
9151,Family,0.33333333333300003
25320,Short,0.33333333333300003
70687,Short,0.75
77957,Comedy,1
84786,Documentary,1
8641,Sci-Fi,0.33333333333300003
68415,Drama,0.5
65222,Comedy,4.1666666666000003E-2
64170,Drama,0.28571428571399998
86145,Mystery,5.0000000000000003E-2
78660,Family,1
76062,Romance,0.5
20743,Short,1
12585,Short,1
76479,Musical,0.13333333333299999
80154,Drama,1
85078,Adventure,7.6923076923000003E-2
46913,Action,1
55680,Drama,0.5
52487,Comedy,0.181818181818
56732,Comedy,0.33333333333300003
43277,Drama,1
49498,Action,0.60869565217300003
56031,Short,1
42102,Romance,0.5
16866,Documentary,1
21111,Documentary,1
37387,Adventure,1
73972,Action,0.428571428571
87543,Western,2.5641025641000001E-2
10332,Short,1
81148,Crime,0.5
86999,Adventure,0.111111111111
25965,Drama,1
33918,Comedy,1
7823,Family,8.6956521738999995E-2
32518,Action,0.14285714285699999
17158,Adventure,0.5
34455,Drama,0.141509433962
75577,Drama,0.27118644067699998
79285,Comedy,3.3333333333000002E-2
30893,Short,0.33333333333300003
13382,Thriller,1
87141,Mystery,0.20000000000000001
25790,Mystery,0.25
17475,Drama,0.57142857142799997
70795,Comedy,1
13245,Adventure,0.14285714285699999
80173,Short,1
54684,Drama,1
21545,Mystery,0.14999999999999999
34245,Fantasy,0.29999999999999999
78826,Drama,1
45585,Action,1
53815,Comedy,0.25
50790,Short,1
42735,Fantasy,0.5
25539,Musical,5.1282051282000002E-2
5908,Adult,1
42110,Short,0.125
17878,Drama,1
75469,Animation,1
83295,Romance,5.0000000000000003E-2
17407,Fantasy,1
26368,Drama,1
37865,Short,0.66666666666600005
54244,Romance,0.66666666666600005
621,Documentary,5.2631578946999998E-2
9388,Drama,0.59999999999999998
12830,Fantasy,1
73711,Action,1
38416,Musical,8.3333333332999998E-2
66979,Romance,0.166666666666
65983,Romance,3.5087719298000003E-2
20885,Short,1
40938,Comedy,1
5143,Drama,0.20000000000000001
25704,Drama,0.25
82963,Animation,0.5
58723,Documentary,1
54091,Drama,1
83907,Adult,1
62249,Drama,1
86481,Short,1
61972,Action,7.1428571428000007E-2
47299,War,0.25
12360,Action,0.5
86723,Drama,0.40000000000000002
48241,Documentary,0.33333333333300003
75894,Comedy,0.40000000000000002
80315,Short,0.166666666666
23767,Documentary,9.0909090908999998E-2
80616,Sci-Fi,0.40000000000000002
87189,Adventure,0.011494252873
73496,Adult,1
17792,Comedy,0.5
34948,Short,1
39836,Crime,0.31578947368400001
60976,Documentary,0.222222222222
3538,Documentary,0.59999999999999998
63335,Short,1
17460,Comedy,1
55177,Short,1
23533,Romance,8.3333333332999998E-2
9302,Comedy,0.33333333333300003
67580,Short,0.5
76745,Adult,1
55146,Sci-Fi,0.166666666666
15043,Romance,1
65498,Drama,0.30952380952300002
50932,Short,1
22856,Crime,0.75
1364,Adventure,2.5641025641000001E-2
87809,Short,1
60644,Action,0.25
60921,Drama,1
25789,Western,0.14285714285699999
27051,Short,1
60015,Short,1
35909,Documentary,0.33333333333300003
57743,Drama,1.8867924527999999E-2
62122,Adventure,7.1428571428000007E-2
31296,Short,1
56249,Family,1
20866,Drama,0.5
11533,Romance,1
85521,Documentary,1
34674,Horror,0.20000000000000001
22806,Short,1
16621,Drama,0.80000000000000004
31523,Comedy,0.1875
26719,Short,1
59683,Short,1
87828,War,1
45008,Drama,0.88888888888799999
47249,Sci-Fi,1
53498,Drama,1
10071,Short,1
20534,Drama,0.5
68724,Musical,2.3255813952999999E-2
36518,Drama,1
74140,Thriller,0.5
51193,Short,1
9261,Adventure,0.17241379310300001
86130,Drama,0.69999999999999996
84126,Sci-Fi,0.75
80015,Fantasy,1
20257,Documentary,0.20000000000000001
7799,Drama,0.5
88070,Short,1
48976,Documentary,0.5
61379,Documentary,1
81885,Drama,0.59999999999999998
48921,Drama,1
79912,Short,1
57466,Documentary,1
26055,Short,1
38458,Short,1
71422,Short,1
84384,Comedy,0.75
64905,Drama,1
73395,Drama,0.20000000000000001
61711,Documentary,1
70144,Crime,0.5
19538,Drama,0.5
24134,Short,0.5
36537,Short,1
27696,Drama,1
65815,Comedy,0.66666666666600005
32851,Comedy,1
28047,Short,0.33333333333300003
34913,Documentary,1
22939,Thriller,1
19889,Short,0.0625
66992,Family,0.14285714285699999
84525,Documentary,1
83197,Action,1
53164,Crime,0.5
65483,Comedy,9.0909090908999998E-2
84009,Film-Noir,3.4782608695000002E-2
44358,Western,0.20000000000000001
12329,Music,0.66666666666600005
20116,Comedy,1
53080,Comedy,0.33333333333300003
52521,Short,1
24361,Comedy,0.75
30668,Action,0.33333333333300003
10439,Documentary,1
11958,Comedy,0.5
73477,Animation,0.25
50951,War,0.21428571428500001
15871,Comedy,0.5
80557,Drama,0.66666666666600005
14684,Documentary,0.66666666666600005
6822,Short,6.6666666666000005E-2
72750,Short,1
30613,Drama,1
5960,Romance,0.25
26700,Drama,0.66666666666600005
34858,Drama,1
80908,Short,1
26147,Mystery,4.3478260869000002E-2
33645,Short,0.5
57752,Documentary,1
68130,Family,7.6923076923000003E-2
455,Comedy,0.66666666666600005
58119,Short,1
52606,Comedy,0.5
88544,Short,1
46622,Drama,0.33333333333300003
8507,Short,1
38932,Short,0.28571428571399998
5168,Drama,1
55362,Western,0.5
22581,Documentary,1
66242,Documentary,1
49629,Short,1
16665,Short,1
74732,Documentary,8.3333333332999998E-2
8175,Short,1
21678,Horror,7.1428571428000007E-2
35626,Comedy,0.0625
10028,Family,2.3255813952999999E-2
14423,Documentary,1
58430,Crime,0.25
30110,Short,1
14584,Fantasy,0.5
57561,Comedy,0.428571428571
18613,Drama,0.5
82261,Short,0.29411764705799998
9846,Action,0.25
73771,Short,0.66666666666600005
70512,Animation,1
9696,Family,1
1633,Drama,1
80683,Documentary,1
10123,Drama,1
43087,Drama,0.66666666666600005
77981,Action,1
18646,Comedy,0.5
7956,Mystery,0.5
32810,War,2.3255813952999999E-2
11903,Family,0.29999999999999999
29509,Romance,0.5
51945,Sci-Fi,0.25
66553,Animation,0.30769230769200001
2009,Short,0.59999999999999998
21351,Romance,0.1875
43237,Comedy,1
67937,Short,1
13349,Musical,1
23944,Short,1
84100,Thriller,0.5
2859,Adventure,0.5
29841,Romance,6.1224489795000003E-2
84577,Sci-Fi,0.33333333333300003
48266,Documentary,1
36377,Family,0.40000000000000002
12763,Documentary,1
36804,Drama,1
65722,Sci-Fi,0.5
67379,Comedy,1
16097,Crime,0.166666666666
70963,Romance,0.28571428571399998
7522,Action,0.125
37999,Romance,0.33333333333300003
50957,Short,0.5
51468,Thriller,0.25714285714200003
50581,Drama,0.33333333333300003
81894,Documentary,1
39596,Short,1
42241,Comedy,0.5
9277,Comedy,2.7932960889999999E-3
3176,Drama,1
41759,Drama,1
6026,Horror,0.33333333333300003
77941,Adventure,0.66666666666600005
22948,Short,0.125
59439,Sci-Fi,1
57436,Drama,1
11802,Short,1
76503,Family,0.5
35381,Family,1
63953,Short,1
30989,Short,0.66666666666600005
57869,Documentary,1
22346,Thriller,0.5
60408,Documentary,0.375
46739,Drama,1
84661,Family,0.14285714285699999
52723,Comedy,0.33333333333300003
52924,Short,1
87861,Drama,0.5
44233,Comedy,1
3955,Crime,0.28571428571399998
